study,request_id,prompt,answer
berganS20,berganS20_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>Robert Putnam</author>
<author>Adam Grant</author>
<author>Paul Krugman</author>
<author>Judith Butler</author>
<author>Michele Foucault</author>"
berganS20,berganS20_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>John Zaller</author>
<author>Robert Erikson</author>
<author>Jon Krosnick</author>
<author>Tali Mendelberg</author>
<author>Paul Sniderman</author>"
berganS20,berganS20_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>Paul J. Lavrakas</author>
<author>David H. Weaver</author>
<author>Robert M. Groves</author>
<author>Kathryn A. Braun</author>
<author>Stefan Joubert</author>"
berganS20,berganS20_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>Stephen Ansolabehere</author>
<author>Shanto Iyengar</author>
<author>Richard Johnston</author>
<author>Lance Bennett</author>
<author>Robert Shapiro</author>"
berganS20,berganS20_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>Robert Putnam</author>
<author>John Zaller</author>
<author>David Sears</author>
<author>Daniel Kahneman</author>
<author>Amartya Sen</author>"
berganS20,berganS20_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
The following story was cut and pasted from The New York Times’ online edition.

March 14, 2011, 2:54 pm
Democrats Propose Panel to Limit Government Spending on Health Care
        By BRIAN STELTER 
                
        In an effort to limit federal spending on health care, Democrats  propose to create an independent commission with the power to ensure that Medicare only pays for procedures with demonstrated medical value. The commission, called the Independent Payment Advisory Board (IPAB), would consist of 15 appointed members. Republicans oppose the proposed commission, saying that cuts to Medicare would limit patients’ access to procedures that they and their physician select. 
                Supporters of the plan cite recent reports showing U.S. healthcare costs increased to 16.9 percent of GDP in 2008 and are expected to increase at a rate two times higher than the current rate of inflation. “Anyone who is worried about the federal budget should focus on healthcare costs,” said Bill Strauss, a Democratic Representative who supports the plan. “Establishing an independent commission to contain Medicare’s growth to more reasonable rates will significantly lower the amount that the federal government spends on healthcare.” 
                Opponents, however, cite concerns over turning decisions about what constitutes quality care over to a governmental commission. “This plan is giving the government too much power to make decisions that should be left to the individual,” said Representative Andrew Lawrence, a Republican and a vocal opponent of the plan. “We should be putting American consumers back in charge of their choices about healthcare coverage and care, not giving government bureaucrats more power over these decisions.”
         Further debate about the creation of the commission is expected to continue in the coming weeks.

We are going to ask a series of questions about your attitudes. Please answer the following questions about your attitudes about politics by selecting the appropriate option. Please try not to let irrelevant factors influence your responses or bias your judgments.
Please indicate to what extent you agree with the following statements about the Independent Payment Advisory Board, the proposed commission that would limit federal spending on health care by paying only for procedures that have demonstrated medical value. 
I support establishing the Independent Payment Advisory Board
Scale: 1 (Disagree strongly) to 7 (Agree strongly)","<author>Richard Thaler</author>
<author>Cass Sunstein</author>
<author>Robert Cialdini</author>
<author>Stephen Pinker</author>
<author>Jonathan Haidt</author>"
bucci1408,bucci1408_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>John M. Darley</author>
<author>Peter H. Ditto</author>
<author>Jonathan Haidt</author>
<author>Jonathan Baron</author>
<author>Lee Ross</author>"
bucci1408,bucci1408_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Tuesday.
How rewarding on a scale of 0-100, with 100 being the most rewarding, would it be if you drove home?
Scale: 0 (least rewarding) to 100 (most rewarding)","<author>Daniel Kahneman</author>
<author>Amos Tversky</author>
<author>Richard Thaler</author>
<author>Cass Sunstein</author>
<author>Robert Cialdini</author>"
bucci1408,bucci1408_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How rewarding on a scale of 0-100, with 100 being the most rewarding, would it be if you drove home?
Scale: 0 (least rewarding) to 100 (most rewarding)","<author>Daniel Kahneman</author>
<author>Richard Thaler</author>
<author>Robert Cialdini</author>
<author>Dan Ariely</author>
<author>Steven Pinker</author>"
bucci1408,bucci1408_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>John M. Darley</author>
<author>Lawrence Kohlberg</author>
<author>Elizabeth Loftus</author>
<author>Albert Bandura</author>
<author>Leon Festinger</author>"
bucci1408,bucci1408_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How rewarding on a scale of 0-100, with 100 being the most rewarding, would it be if you drove home?
Scale: 0 (least rewarding) to 100 (most rewarding)","<author>Robert Cialdini</author>
<author>Steven Pinker</author>
<author>Richard Thaler</author>
<author>Cass Sunstein</author>
<author>Daniel Kahneman</author>"
bucci1408,bucci1408_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Tuesday.
What is the percent chance (or chances out of 100) that you would get caught by the police if you drove home?
Scale: 0 (0%) to 100 (100%)","<author>David Dunning</author>
<author>Justin Kruger</author>
<author>Daniel Kahneman</author>
<author>Amos Tversky</author>
<author>Richard Thaler</author>"
bucci1408,bucci1408_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>Paul Slovic</author>
<author>Daniel Kahneman</author>
<author>George Loewenstein</author>
<author>Amos Tversky</author>
<author>Richard Thaler</author>"
bucci1408,bucci1408_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>Robert Cialdini</author>
<author>Daniel Kahneman</author>
<author>Steven Pinker</author>
<author>Richard Thaler</author>
<author>Amos Tversky</author>"
bucci1408,bucci1408_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Tuesday.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>Daniel Kahneman</author>
<author>Richard Thaler</author>
<author>Dan Ariely</author>
<author>Robert Cialdini</author>
<author>Amos Tversky</author>"
bucci1408,bucci1408_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Imagine you drove to meet up with some friends at a bar about 20 minutes from your house. You and your friends had a great evening singing, dancing, and drinking all night. It’s 2am and the bar is shutting down. You are pretty certain your blood alcohol is over the legal limit to drive, but you promised your friends you would drive them home. This is a new group of friends, and you really want to be invited out with them again in the future. You know from talking to a colleague, who is a retired police officer, that police typically are not out during the week. Instead, he mentioned they are usually out on the weekends, and they are almost always out with extra patrols on holiday weekends. It is a Saturday over a holiday weekend.
How likely is it that you would lose respect from your family and friends if they found out that you drove home?
Scale: 1 (Extremely unlikely) to 5 (Extremely likely)","<author>Daniel Kahneman</author>
<author>Richard Thaler</author>
<author>Robert Cialdini</author>
<author>Dan Ariely</author>
<author>Cass Sunstein</author>"
bolsenM6,bolsenM6_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please read the following short paragraph. We will then ask you several questions.

Referring to people by the pronouns they determine for themselves is basic to human dignity. This is something everyone should do. Being referred to by the wrong pronouns is harmful to transgender and gender non-conforming persons. Together, we can transform society to help improve the quality of all people’s lives.
How unwilling or willing are you to state your own pronouns to people you meet for the first time?
Scale: 1 (Extremely unwilling) to 7 (Extremely willing)","<author>Kimberlé Crenshaw</author>
<author>Bell Hooks</author>
<author>Laverne Cox</author>
<author>Judith Butler</author>
<author>Janet Mock</author>"
bolsenM6,bolsenM6_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please read the following short paragraph. We will then ask you several questions.

A transgender individual has a gender identity that differs from the sex the person was identified as having at birth. The singular use of they/them pronouns to refer to transgender or gender-nonconforming persons is growingly accepted grammar in the English language.  If you need to refer to a person who uses they/them pronouns in a formal context, you can use the gender-neutral honorific ‘Mx.’ Instead of ‘Mr.’ or ‘Ms.’

Referring to people by the pronouns they determine for themselves is basic to human dignity. This is something everyone should do. Being referred to by the wrong pronouns is harmful to transgender and gender-nonconforming persons. Together, we can transform society to help improve the quality of all people’s lives.
How unwilling or willing are you to state your own pronouns to people you meet for the first time?
Scale: 1 (Extremely unwilling) to 7 (Extremely willing)","<author>Julia Serano</author>
<author>Susan Stryker</author>
<author>Jack Halberstam</author>
<author>Kate Bornstein</author>
<author>Dean Spade</author>"
bolsenM6,bolsenM6_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Make FIVE guesses about possible authors of the study.
- Write each author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match any of your guesses. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your each answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Please read the following short paragraph. We will then ask you several questions.

The 2021 Nobel Prize in physiology and medicine has been awarded to David Julius and Ardem Patapoutian for their discoveries of receptors for temperature and touch. The two US-based scientists received the accolade for describing the mechanics of how humans perceive hot, cold, touch and pressure through nerve impulses. The starting point for the pair's groundbreaking discoveries was Julius' work with the humble chili pepper -- or more specifically, capsaicin, the pungent compound that causes a burning sensation when we eat the peppers. The research explains at a molecular level how these stimuli are converted into nerve signals.
To what extent do you disagree or agree with the following statement: “When a form or online profile asks about a person's gender, it should include they/them options for transgender or gender non-conforming individuals”?
Scale: 1 (Strongly disagree) to 7 (Strongly agree)","<author>David Julius</author>
<author>Ardem Patapoutian</author>
<author>Martha Nussbaum</author>
<author>Malcolm Gladwell</author>
<author>Steven Pinker</author>"
