study,request_id,prompt,answer
parmerS15,parmerS15_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. Officials are investigating these cases as an act of terrorism and health officials are using their expertise to quickly find, vaccinate, and treat people who may have been exposed to the smallpox virus. Finding of people who have been exposed, vaccinating, and treating them and their contacts is a proven method for stopping the spread of smallpox. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security’s (DHS) response to the current smallpox outbreak builds on concepts and approaches that were successfully employed 30 to 40 years ago to control smallpox outbreaks. These overall concepts for outbreak containment contributed greatly to the eventual global eradication of smallpox. In addition, lessons learned from recent public health crises, such as the emergence of SARS in 2003 have been incorporated into the response to the current smallpox outbreak. 

Overtime, the Department of Homeland Security has learned that the smallpox vaccine is the best protection you can get if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people. If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  Based on past experiences with disease outbreaks, the Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community to direct the response to this threat in your neighborhood.  These local health workers are recommending vaccinations as a proven method to protect you and your neighbors against smallpox.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
parmerS15,parmerS15_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security (DHS) takes this responsibility very seriously and acts carefully and compassionately to protect the public in the event of a laboratory confirmed case of smallpox. Officials are investigating these cases as an act of terrorism and health officials are dedicated to quickly finding, vaccinating, and treating people who may have been exposed to the smallpox virus.  

The Department of Homeland Security is committed to an open and honest process of decision making that guarantees timely, consistent, and accurate information during a biological terrorist attack.  The smallpox vaccine is the best way to defend yourself if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people.  If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  The Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community who are responsible for getting accurate information out to your neighborhood.  These local health workers are recommending vaccinations as the best way to care for you and your neighbors.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
parmerS15,parmerS15_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security (DHS) takes this responsibility very seriously and acts carefully and compassionately to protect the public in the event of a laboratory confirmed case of smallpox. Officials are investigating these cases as an act of terrorism and health officials are dedicated to quickly finding, vaccinating, and treating people who may have been exposed to the smallpox virus.  

The Department of Homeland Security is committed to an open and honest process of decision making that guarantees timely, consistent, and accurate information during a biological terrorist attack.  The smallpox vaccine is the best way to defend yourself if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people.  If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  The Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community who are responsible for getting accurate information out to your neighborhood.  These local health workers are recommending vaccinations as the best way to care for you and your neighbors.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
parmerS15,parmerS15_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. Officials are investigating these cases as an act of terrorism and health officials are using their expertise to quickly find, vaccinate, and treat people who may have been exposed to the smallpox virus. Finding of people who have been exposed, vaccinating, and treating them and their contacts is a proven method for stopping the spread of smallpox. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security’s (DHS) response to the current smallpox outbreak builds on concepts and approaches that were successfully employed 30 to 40 years ago to control smallpox outbreaks. These overall concepts for outbreak containment contributed greatly to the eventual global eradication of smallpox. In addition, lessons learned from recent public health crises, such as the emergence of SARS in 2003 have been incorporated into the response to the current smallpox outbreak. 

Overtime, the Department of Homeland Security has learned that the smallpox vaccine is the best protection you can get if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people. If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  Based on past experiences with disease outbreaks, the Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community to direct the response to this threat in your neighborhood.  These local health workers are recommending vaccinations as a proven method to protect you and your neighbors against smallpox.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
parmerS15,parmerS15_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security (DHS) takes this responsibility very seriously and acts carefully and compassionately to protect the public in the event of a laboratory confirmed case of smallpox. Officials are investigating these cases as an act of terrorism and health officials are dedicated to quickly finding, vaccinating, and treating people who may have been exposed to the smallpox virus.  

The Department of Homeland Security is committed to an open and honest process of decision making that guarantees timely, consistent, and accurate information during a biological terrorist attack.  The smallpox vaccine is the best way to defend yourself if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people.  If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  The Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community who are responsible for getting accurate information out to your neighborhood.  These local health workers are recommending vaccinations as the best way to care for you and your neighbors.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
parmerS15,parmerS15_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. Officials are investigating these cases as an act of terrorism and health officials are using their expertise to quickly find, vaccinate, and treat people who may have been exposed to the smallpox virus. Finding of people who have been exposed, vaccinating, and treating them and their contacts is a proven method for stopping the spread of smallpox. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security’s (DHS) response to the current smallpox outbreak builds on concepts and approaches that were successfully employed 30 to 40 years ago to control smallpox outbreaks. These overall concepts for outbreak containment contributed greatly to the eventual global eradication of smallpox. In addition, lessons learned from recent public health crises, such as the emergence of SARS in 2003 have been incorporated into the response to the current smallpox outbreak. 

Overtime, the Department of Homeland Security has learned that the smallpox vaccine is the best protection you can get if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people. If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  Based on past experiences with disease outbreaks, the Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community to direct the response to this threat in your neighborhood.  These local health workers are recommending vaccinations as a proven method to protect you and your neighbors against smallpox.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>John Barry</author>
parmerS15,parmerS15_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. Officials are investigating these cases as an act of terrorism and health officials are using their expertise to quickly find, vaccinate, and treat people who may have been exposed to the smallpox virus. Finding of people who have been exposed, vaccinating, and treating them and their contacts is a proven method for stopping the spread of smallpox. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security’s (DHS) response to the current smallpox outbreak builds on concepts and approaches that were successfully employed 30 to 40 years ago to control smallpox outbreaks. These overall concepts for outbreak containment contributed greatly to the eventual global eradication of smallpox. In addition, lessons learned from recent public health crises, such as the emergence of SARS in 2003 have been incorporated into the response to the current smallpox outbreak. 

Overtime, the Department of Homeland Security has learned that the smallpox vaccine is the best protection you can get if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people. If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  Based on past experiences with disease outbreaks, the Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community to direct the response to this threat in your neighborhood.  These local health workers are recommending vaccinations as a proven method to protect you and your neighbors against smallpox.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert J. Blendon</author>
parmerS15,parmerS15_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Thanks to the success of vaccination, the last natural outbreak of smallpox in the U.S. occurred in 1949. In 1980, smallpox was said to be wiped out worldwide, and no cases of naturally occurring smallpox have happened since. Today, the smallpox virus is kept in two approved labs in the U.S. and Russia. However, credible concern exists that the virus was made into a weapon by some countries and that terrorists may have obtained it. A single case of smallpox is likely to represent a bioterrorism release and will require an immediate and coordinated public health, medical, and law enforcement response to control the outbreak and to protect the public from any additional release.  The information below describes a fictional smallpox outbreak designed to mimic the events and public health decisions that might occur during an actual bioterrorist attack scenario.

Several cases of smallpox were recently confirmed in your community. As one of several government entities responsible for detecting and managing a bioterrorist attack, the Department of Homeland Security (DHS) takes this responsibility very seriously and acts carefully and compassionately to protect the public in the event of a laboratory confirmed case of smallpox. Officials are investigating these cases as an act of terrorism and health officials are dedicated to quickly finding, vaccinating, and treating people who may have been exposed to the smallpox virus.  

The Department of Homeland Security is committed to an open and honest process of decision making that guarantees timely, consistent, and accurate information during a biological terrorist attack.  The smallpox vaccine is the best way to defend yourself if you are exposed to the smallpox virus. Vaccination within 3 days of exposure will prevent or significantly lessen the severity of smallpox symptoms in the vast majority of people.  If you had a smallpox vaccine as a child it will not protect you now, as the vaccine only provides high protection for about 5 years. Anyone directly exposed to smallpox, regardless of health status, will be offered the smallpox vaccine because the risks associated with smallpox disease are far greater than those posed by the vaccine.  The Department of Homeland Security is collaborating with the County Health Department to assign local health workers to your community who are responsible for getting accurate information out to your neighborhood.  These local health workers are recommending vaccinations as the best way to care for you and your neighbors.
The smallpox outbreak scenario you just read is fictional.  However, it is important that you consider what your actual responses and behavior would be in such a scenario. For the following items, please base your responses according to the scenario you just read.

If you had to make a decision now, would you get the recommended smallpox vaccine?
Scale: 0 (No) to 1 (Yes)",<author>Robert Blendon</author>
converseS16,converseS16_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_2,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_3,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>Timothy Johnson</author>
converseS16,converseS16_4,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>Carol Gilligan</author>
converseS16,converseS16_5,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_6,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>Richard Thaler</author>
converseS16,converseS16_7,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_8,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>John Zaller</author>
converseS16,converseS16_9,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text


Please indicate, as best as you can, what God’s opinion is about abortion.  Please answer in whatever way you understand God.  
[PARTICIPANT_ANSWERS_QUESTION]
Please indicate your personal opinion about abortion.
Scale: 1 (Completely pro-choice) to 7 (Completely pro-life)",<author>Nicholas Epley</author>
dennyS17,dennyS17_0,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Imagine you are the hiring manager of Innovative Marketing Solutions, Inc., a mid-size marketing firm.  
You are in the process of hiring a new employee to increase your staff and increase your chances of acquiring more clients.  On the next screen is a brief description of the position along with a memo sent to you by the human resources (“HR”) department summarizing its interview with a recent applicant. Please review the job description and human resources memo and answer the questions on the next few screens.

Job Description
Position title: Business Development Analyst
Role: Analyst, Mid-Level 
Hours: Full Time 
Starting salary range: $60,000 - $85,000  
Innovative Marketing Solutions, Inc. is seeking a proven Business Development Analyst.  Key responsibilities will include:
•        Analyzing client needs to win new business
•        Performing in-depth financial analyses of existing clients and presenting the results to the representative team 
•        Targeting and contacting potential clients to build relationships in a proactive manner

Human Resources Memo
Our department has completed its interview with Jamal Washington for the position of Business Development Analyst.  His relevant professional experience includes three years as assistant director of marketing at SALVO, Inc., a small private marketing firm in Buffalo, New York. Before that he worked as an analyst in the marketing and community outreach office for the city of Buffalo. When asked whether he preferred working in the public or private sector, he mentioned benefits associated with each.  He received a bachelor’s degree in business administration with a concentration in finance from Ithaca College and served on various clubs and committees at school.  

The candidate also shared a few personal details during the interview - he was born and raised in Albany, and he lives with his wife and doesn’t have any children. 

In all, the interview lasted approximately 30 minutes.  Please let us know if you have any questions.

Sincerely, 
HR

How hardworking do you expect Jamal to be, relative to other employees in similar positions at the company?
Scale: 1 (Not at all hardworking) to 5 (Extremely hardworking)",<author>Michael Norton</author>
dennyS17,dennyS17_1,"# Task description 
Below you will see a sample of text that was shown to participants in a social science study. Your task is to guess who authored the study.
- Guess ONE author of the study- Write the author's first and last names only (no initials, titles, etc)
- If you don't know, make your best guess. You will be graded as correct if any of the study's true authors match your guess. DO NOT say ""I don't know"", or write placeholder answers like ""John Doe"".
- Provide your answer wrapped in `author` tags, like this: <author>firstname lastname</author>

# Study text
Imagine you are the hiring manager of Innovative Marketing Solutions, Inc., a mid-size marketing firm.  
You are in the process of hiring a new employee to increase your staff and increase your chances of acquiring more clients.  On the next screen is a brief description of the position along with a memo sent to you by the human resources (“HR”) department summarizing its interview with a recent applicant. Please review the job description and human resources memo and answer the questions on the next few screens.

Job Description
Position title: Business Development Analyst
Role: Analyst, Mid-Level 
Hours: Full Time 
Starting salary range: $60,000 - $85,000  
Innovative Marketing Solutions, Inc. is seeking a proven Business Development Analyst.  Key responsibilities will include:
•        Analyzing client needs to win new business
•        Performing in-depth financial analyses of existing clients and presenting the results to the representative team 
•        Targeting and contacting potential clients to build relationships in a proactive manner

Human Resources Memo
Our department has completed its interview with Greg Baker for the position of Business Development Analyst.  His relevant professional experience includes three years as assistant director of marketing at SALVO, Inc., a small private marketing firm in Buffalo, New York. Before that he worked as an analyst in the marketing and community outreach office for the city of Buffalo. When asked whether he preferred working in the public or private sector, he mentioned benefits associated with each.  He received a bachelor’s degree in business administration with a concentration in finance from Ithaca College and served on various clubs and committees at school.  

The candidate also shared a few personal details during the interview - he was born and raised in Albany, and he lives with his wife and doesn’t have any children. 

In all, the interview lasted approximately 30 minutes.  Please let us know if you have any questions.

Sincerely, 
HR

How hardworking do you expect Greg to be, relative to other employees in similar positions at the company?
Scale: 1 (Not at all hardworking) to 5 (Extremely hardworking)",<author>Shelley Taylor</author>
